Gender,Item Purchased,Category,Location,Season,Discount Applied,Promo Code Used,Frequency of Purchases,Purchase Intent Category
Male,Sneakers,Footwear,Thailand,Winter,Yes,Yes,Fortnightly,Wants-based
Female,Hat,Accessories,Malaysia,Summer,No,No,Fortnightly,Wants-based
Female,Skirt,Clothing,China,Summer,No,No,Bi-Weekly,Wants-based
Male,Scarf,Accessories,Malaysia,Fall,Yes,Yes,Fortnightly,Wants-based
Male,Pants,Clothing,Italy,Winter,Yes,Yes,Bi-Weekly,Wants-based
Female,Blouse,Clothing,Netherlands,Fall,No,No,Every 3 Months,Wants-based
Male,Scarf,Accessories,Canada,Winter,Yes,Yes,Monthly,Wants-based
Male,Hoodie,Clothing,Kenya,Fall,Yes,Yes,Weekly,Wants-based
Female,Sandals,Footwear,South Africa,Summer,No,No,Every 3 Months,Wants-based
Male,Sweater,Clothing,France,Summer,Yes,Yes,Weekly,Wants-based
Male,Hat,Accessories,Thailand,Winter,Yes,Yes,Bi-Weekly,Wants-based
Female,Handbag,Accessories,Canada,Spring,No,No,Every 3 Months,Wants-based
Female,Hat,Accessories,Chile,Fall,No,No,Every 3 Months,Wants-based
Female,Jacket,Outerwear,Italy,Winter,No,No,Fortnightly,Wants-based
Male,Boots,Footwear,South Korea,Spring,Yes,Yes,Annually,Wants-based
Male,Shorts,Clothing,Germany,Winter,Yes,Yes,Fortnightly,Wants-based
Female,Scarf,Accessories,South Africa,Summer,No,No,Fortnightly,Wants-based
Male,Sneakers,Footwear,Italy,Winter,Yes,Yes,Every 3 Months,Wants-based
Male,Backpack,Accessories,Spain,Summer,Yes,Yes,Quarterly,Wants-based
Male,Sandals,Footwear,Spain,Summer,Yes,Yes,Fortnightly,Wants-based
Female,Blouse,Clothing,South Africa,Winter,No,No,Monthly,Wants-based
Male,Gloves,Accessories,United States,Summer,Yes,Yes,Monthly,Wants-based
Female,Hat,Accessories,Netherlands,Spring,No,No,Quarterly,Wants-based
Male,Jeans,Clothing,Germany,Winter,Yes,Yes,Weekly,Wants-based
Female,Dress,Clothing,Malaysia,Winter,No,No,Monthly,Wants-based
Female,Sneakers,Footwear,Italy,Fall,No,No,Weekly,Wants-based
Male,Jewelry,Accessories,Egypt,Spring,No,No,Bi-Weekly,Wants-based
Female,Boots,Footwear,United Kingdom,Winter,No,No,Monthly,Wants-based
Male,Jewelry,Accessories,Mexico,Winter,Yes,Yes,Quarterly,Wants-based
Male,Shoes,Footwear,Italy,Fall,Yes,Yes,Bi-Weekly,Wants-based
Male,Shoes,Footwear,Indonesia,Spring,No,No,Every 3 Months,Wants-based
Male,Skirt,Clothing,South Korea,Spring,No,No,Monthly,Wants-based
Female,Shoes,Footwear,Canada,Fall,No,No,Bi-Weekly,Wants-based
Male,Pants,Clothing,Chile,Spring,Yes,Yes,Weekly,Wants-based
Male,Sweater,Clothing,United States,Fall,No,No,Every 3 Months,Wants-based
Male,Hoodie,Clothing,Thailand,Spring,Yes,Yes,Quarterly,Wants-based
Male,Boots,Footwear,Chile,Summer,Yes,Yes,Quarterly,Wants-based
Male,Boots,Footwear,South Africa,Summer,No,No,Annually,Wants-based
Female,Handbag,Accessories,Philippines,Fall,No,No,Bi-Weekly,Wants-based
Male,Shoes,Footwear,Italy,Fall,Yes,Yes,Quarterly,Wants-based
Male,Blouse,Clothing,Mexico,Summer,No,No,Fortnightly,Wants-based
Male,Jeans,Clothing,France,Summer,Yes,Yes,Quarterly,Wants-based
Male,Gloves,Accessories,China,Winter,No,No,Monthly,Wants-based
Female,Gloves,Accessories,Argentina,Winter,No,No,Annually,Wants-based
Male,Scarf,Accessories,United States,Winter,No,No,Fortnightly,Wants-based
Male,Jeans,Clothing,Canada,Fall,Yes,Yes,Annually,Wants-based
Male,Blouse,Clothing,Italy,Fall,Yes,Yes,Fortnightly,Wants-based
Male,Blouse,Clothing,Chile,Summer,Yes,Yes,Bi-Weekly,Wants-based
Female,Coat,Outerwear,United States,Spring,No,No,Annually,Wants-based
Male,Shorts,Clothing,Netherlands,Spring,Yes,Yes,Annually,Wants-based
Male,Skirt,Clothing,Kenya,Winter,No,No,Annually,Wants-based
Male,Coat,Outerwear,Spain,Winter,Yes,Yes,Every 3 Months,Wants-based
Male,Scarf,Accessories,Germany,Winter,Yes,Yes,Monthly,Wants-based
Female,Shoes,Footwear,Egypt,Summer,No,No,Fortnightly,Wants-based
Male,Hoodie,Clothing,Spain,Summer,Yes,Yes,Quarterly,Wants-based
Male,Sweater,Clothing,United States,Winter,Yes,Yes,Monthly,Wants-based
Male,Shirt,Clothing,France,Fall,Yes,Yes,Annually,Wants-based
Female,Sunglasses,Accessories,Italy,Fall,No,No,Monthly,Wants-based
Male,Sandals,Footwear,Italy,Winter,Yes,Yes,Annually,Wants-based
Male,Scarf,Accessories,South Africa,Spring,Yes,Yes,Monthly,Wants-based
Male,Blouse,Clothing,Indonesia,Summer,No,No,Bi-Weekly,Wants-based
Female,Jacket,Outerwear,Mexico,Spring,No,No,Fortnightly,Wants-based
Male,Scarf,Accessories,Malaysia,Winter,No,No,Monthly,Wants-based
Male,Jewelry,Accessories,Thailand,Summer,No,No,Quarterly,Wants-based
Male,Shoes,Footwear,Nigeria,Summer,Yes,Yes,Annually,Wants-based
Male,Shoes,Footwear,Malaysia,Spring,Yes,Yes,Weekly,Wants-based
Female,Shoes,Footwear,Kenya,Spring,No,No,Monthly,Wants-based
Male,Hoodie,Clothing,South Korea,Winter,Yes,Yes,Weekly,Wants-based
Male,Dress,Clothing,United States,Winter,Yes,Yes,Monthly,Wants-based
Male,Sunglasses,Accessories,Egypt,Spring,Yes,Yes,Fortnightly,Wants-based
Male,Shorts,Clothing,Egypt,Fall,Yes,Yes,Quarterly,Wants-based
Female,Jewelry,Accessories,Philippines,Spring,No,No,Bi-Weekly,Wants-based
Female,Dress,Clothing,United States,Fall,No,No,Every 3 Months,Wants-based
Male,Jacket,Outerwear,France,Winter,Yes,Yes,Bi-Weekly,Wants-based
Male,Backpack,Accessories,Netherlands,Winter,Yes,Yes,Bi-Weekly,Wants-based
Male,Jeans,Clothing,South Korea,Spring,No,No,Annually,Wants-based
Female,Shirt,Clothing,Egypt,Spring,No,No,Bi-Weekly,Wants-based
Male,T-shirt,Clothing,Nigeria,Summer,Yes,Yes,Fortnightly,Wants-based
Female,Handbag,Accessories,Spain,Fall,No,No,Quarterly,Wants-based
Male,Sneakers,Footwear,Singapore,Winter,Yes,Yes,Quarterly,Wants-based
Female,Sneakers,Footwear,Canada,Fall,No,No,Quarterly,Wants-based
Male,Gloves,Accessories,Egypt,Winter,No,No,Fortnightly,Wants-based
Female,Sandals,Footwear,China,Fall,No,No,Fortnightly,Wants-based
Male,Blouse,Clothing,Malaysia,Spring,No,No,Annually,Wants-based
Male,Handbag,Accessories,Argentina,Winter,No,No,Fortnightly,Wants-based
Female,Dress,Clothing,Egypt,Summer,No,No,Weekly,Wants-based
Male,Skirt,Clothing,Egypt,Spring,Yes,Yes,Fortnightly,Wants-based
Male,Hat,Accessories,Italy,Summer,No,No,Every 3 Months,Wants-based
Male,Sweater,Clothing,Netherlands,Summer,Yes,Yes,Monthly,Wants-based
Male,Jeans,Clothing,Nigeria,Spring,Yes,Yes,Weekly,Wants-based
Male,Jacket,Outerwear,China,Spring,Yes,Yes,Annually,Wants-based
Male,Hoodie,Clothing,Australia,Spring,Yes,Yes,Fortnightly,Wants-based
Male,Dress,Clothing,South Korea,Winter,Yes,Yes,Monthly,Wants-based
Female,Shirt,Clothing,Italy,Spring,No,No,Fortnightly,Wants-based
Male,Backpack,Accessories,United Kingdom,Winter,No,No,Annually,Wants-based
Female,Shirt,Clothing,United States,Spring,No,No,Quarterly,Wants-based
Male,Socks,Clothing,Spain,Fall,No,No,Annually,Wants-based
Female,Pants,Clothing,Netherlands,Winter,No,No,Annually,Wants-based
Male,Backpack,Accessories,Spain,Fall,Yes,Yes,Annually,Wants-based
Male,Coat,Outerwear,Netherlands,Winter,Yes,Yes,Monthly,Wants-based
Male,Pants,Clothing,Philippines,Winter,Yes,Yes,Every 3 Months,Wants-based
Female,Jeans,Clothing,Nigeria,Fall,No,No,Fortnightly,Wants-based
Male,Boots,Footwear,South Korea,Spring,Yes,Yes,Monthly,Wants-based
Male,Shorts,Clothing,South Korea,Winter,Yes,Yes,Monthly,Wants-based
Male,Pants,Clothing,Germany,Fall,No,No,Fortnightly,Wants-based
Male,Socks,Clothing,China,Summer,Yes,Yes,Fortnightly,Wants-based
Male,Scarf,Accessories,South Korea,Fall,Yes,Yes,Weekly,Wants-based
Male,Jacket,Outerwear,Egypt,Fall,Yes,Yes,Bi-Weekly,Wants-based
Female,Shirt,Clothing,Singapore,Winter,No,No,Fortnightly,Wants-based
Female,Blouse,Clothing,Philippines,Fall,No,No,Quarterly,Wants-based
Female,Scarf,Accessories,Italy,Fall,No,No,Every 3 Months,Wants-based
Male,Belt,Accessories,Spain,Summer,No,No,Monthly,Wants-based
Female,Hoodie,Clothing,Spain,Fall,No,No,Fortnightly,Wants-based
Female,Sandals,Footwear,Philippines,Summer,No,No,Weekly,Wants-based
Male,Shoes,Footwear,Singapore,Summer,Yes,Yes,Weekly,Wants-based
Female,Sandals,Footwear,Philippines,Winter,No,No,Every 3 Months,Wants-based
Male,Handbag,Accessories,Malaysia,Spring,No,No,Weekly,Wants-based
Male,T-shirt,Clothing,Italy,Winter,No,No,Monthly,Wants-based
Female,Socks,Clothing,Thailand,Winter,No,No,Quarterly,Wants-based
Female,Skirt,Clothing,United States,Winter,No,No,Weekly,Wants-based
Female,Hoodie,Clothing,Italy,Fall,No,No,Every 3 Months,Wants-based
Male,Dress,Clothing,Nigeria,Winter,Yes,Yes,Quarterly,Wants-based
Male,Skirt,Clothing,South Korea,Winter,Yes,Yes,Bi-Weekly,Wants-based
Male,Jacket,Outerwear,France,Winter,Yes,Yes,Every 3 Months,Wants-based
Male,Scarf,Accessories,Nigeria,Fall,Yes,Yes,Quarterly,Wants-based
Male,T-shirt,Clothing,Netherlands,Fall,No,No,Quarterly,Wants-based
Male,Belt,Accessories,Italy,Summer,No,No,Every 3 Months,Wants-based
Male,Skirt,Clothing,Italy,Spring,Yes,Yes,Quarterly,Wants-based
Male,Pants,Clothing,Mexico,Spring,Yes,Yes,Annually,Wants-based
Male,Sunglasses,Accessories,Netherlands,Winter,Yes,Yes,Fortnightly,Wants-based
Male,Belt,Accessories,Germany,Winter,No,No,Weekly,Wants-based
Male,Sneakers,Footwear,Italy,Spring,Yes,Yes,Annually,Wants-based
Male,Shoes,Footwear,South Africa,Summer,No,No,Monthly,Wants-based
Male,Blouse,Clothing,Italy,Winter,Yes,Yes,Bi-Weekly,Wants-based
Male,Jacket,Outerwear,Nigeria,Spring,No,No,Fortnightly,Wants-based
Male,Scarf,Accessories,United States,Summer,No,No,Annually,Wants-based
Female,Hoodie,Clothing,Nigeria,Winter,No,No,Weekly,Wants-based
Male,Hoodie,Clothing,Chile,Winter,Yes,Yes,Quarterly,Wants-based
Male,Scarf,Accessories,South Korea,Winter,Yes,Yes,Fortnightly,Wants-based
Male,Shorts,Clothing,Thailand,Fall,Yes,Yes,Every 3 Months,Wants-based
Male,Jeans,Clothing,Kenya,Fall,Yes,Yes,Quarterly,Wants-based
Male,Backpack,Accessories,Nigeria,Summer,No,No,Weekly,Wants-based
Female,Handbag,Accessories,Egypt,Summer,No,No,Annually,Wants-based
Male,Coat,Outerwear,United Kingdom,Winter,No,No,Monthly,Wants-based
Male,Jacket,Outerwear,United Kingdom,Summer,Yes,Yes,Bi-Weekly,Wants-based
Male,Blouse,Clothing,United Kingdom,Summer,Yes,Yes,Weekly,Wants-based
Male,Sandals,Footwear,South Korea,Winter,Yes,Yes,Bi-Weekly,Wants-based
Male,Jacket,Outerwear,Mexico,Fall,No,No,Weekly,Wants-based
Female,Boots,Footwear,China,Fall,No,No,Fortnightly,Wants-based
Male,Backpack,Accessories,Nigeria,Fall,No,No,Fortnightly,Wants-based
Female,Sweater,Clothing,Italy,Summer,No,No,Weekly,Wants-based
Male,Backpack,Accessories,Italy,Spring,Yes,Yes,Monthly,Wants-based
Female,Handbag,Accessories,United States,Summer,No,No,Monthly,Wants-based
Female,Dress,Clothing,South Korea,Fall,No,No,Every 3 Months,Wants-based
Male,Sunglasses,Accessories,Kenya,Summer,Yes,Yes,Annually,Wants-based
Male,Sweater,Clothing,Spain,Summer,Yes,Yes,Fortnightly,Wants-based
Male,Jacket,Outerwear,Egypt,Fall,Yes,Yes,Quarterly,Wants-based
Male,Dress,Clothing,United States,Summer,Yes,Yes,Annually,Wants-based
Male,Socks,Clothing,United States,Spring,Yes,Yes,Bi-Weekly,Wants-based
Male,Scarf,Accessories,Netherlands,Winter,No,No,Annually,Wants-based
Male,Scarf,Accessories,United States,Spring,Yes,Yes,Fortnightly,Wants-based
Female,Shorts,Clothing,Spain,Fall,No,No,Quarterly,Wants-based
Male,Jacket,Outerwear,Spain,Summer,No,No,Weekly,Wants-based
Male,Scarf,Accessories,Spain,Spring,No,No,Annually,Wants-based
Female,Sandals,Footwear,Spain,Winter,No,No,Annually,Wants-based
Female,Hat,Accessories,Philippines,Winter,No,No,Monthly,Wants-based
Male,Hoodie,Clothing,Italy,Summer,Yes,Yes,Annually,Wants-based
Male,Shirt,Clothing,Nigeria,Spring,Yes,Yes,Quarterly,Wants-based
Male,Backpack,Accessories,Spain,Fall,Yes,Yes,Monthly,Wants-based
Male,T-shirt,Clothing,Malaysia,Spring,No,No,Bi-Weekly,Wants-based
Male,Gloves,Accessories,Nigeria,Summer,Yes,Yes,Every 3 Months,Wants-based
Female,Boots,Footwear,United Kingdom,Spring,No,No,Every 3 Months,Wants-based
Male,Sneakers,Footwear,France,Fall,Yes,Yes,Quarterly,Wants-based
Male,Sneakers,Footwear,United States,Fall,Yes,Yes,Quarterly,Wants-based
Male,Shirt,Clothing,Chile,Winter,Yes,Yes,Annually,Wants-based
Male,T-shirt,Clothing,Kenya,Fall,Yes,Yes,Quarterly,Wants-based
Male,Coat,Outerwear,Germany,Spring,Yes,Yes,Quarterly,Wants-based
Female,Blouse,Clothing,Nigeria,Fall,No,No,Annually,Wants-based
Male,Sunglasses,Accessories,Philippines,Winter,Yes,Yes,Monthly,Wants-based
Male,Dress,Clothing,Nigeria,Fall,Yes,Yes,Monthly,Wants-based
Female,Backpack,Accessories,Spain,Summer,No,No,Every 3 Months,Wants-based
Male,Jeans,Clothing,Singapore,Spring,Yes,Yes,Annually,Wants-based
Female,Shirt,Clothing,Argentina,Spring,No,No,Monthly,Wants-based
Female,Shirt,Clothing,United Kingdom,Spring,No,No,Bi-Weekly,Wants-based
Male,Boots,Footwear,Malaysia,Summer,Yes,Yes,Weekly,Wants-based
Male,Shirt,Clothing,Nigeria,Winter,Yes,Yes,Every 3 Months,Wants-based
Male,Hoodie,Clothing,Australia,Spring,Yes,Yes,Weekly,Wants-based
Male,Belt,Accessories,Spain,Fall,Yes,Yes,Quarterly,Wants-based
Female,Socks,Clothing,Netherlands,Fall,No,No,Weekly,Wants-based
Male,Blouse,Clothing,Chile,Summer,No,No,Every 3 Months,Wants-based
Male,Belt,Accessories,Nigeria,Spring,No,No,Annually,Wants-based
Female,Hoodie,Clothing,Spain,Fall,No,No,Weekly,Wants-based
Female,Jewelry,Accessories,United States,Winter,No,No,Weekly,Wants-based
Male,Dress,Clothing,Indonesia,Fall,Yes,Yes,Every 3 Months,Wants-based
Male,Coat,Outerwear,Germany,Winter,No,No,Bi-Weekly,Wants-based
Female,Belt,Accessories,Germany,Fall,No,No,Bi-Weekly,Wants-based
Male,Sunglasses,Accessories,Malaysia,Winter,Yes,Yes,Monthly,Wants-based
Female,Shoes,Footwear,Italy,Spring,No,No,Every 3 Months,Wants-based
Male,Shoes,Footwear,Italy,Fall,No,No,Annually,Wants-based
Male,Skirt,Clothing,Malaysia,Winter,No,No,Bi-Weekly,Wants-based
Male,Coat,Outerwear,Vietnam,Spring,Yes,Yes,Weekly,Wants-based
Male,Backpack,Accessories,Chile,Summer,Yes,Yes,Every 3 Months,Wants-based
Male,Sandals,Footwear,Netherlands,Spring,No,No,Bi-Weekly,Wants-based
Male,T-shirt,Clothing,Spain,Winter,No,No,Weekly,Wants-based
Female,Sandals,Footwear,Malaysia,Spring,No,No,Bi-Weekly,Wants-based
Male,Blouse,Clothing,South Korea,Winter,No,No,Weekly,Wants-based
Male,Backpack,Accessories,South Africa,Fall,No,No,Quarterly,Wants-based
Male,Sandals,Footwear,Philippines,Spring,Yes,Yes,Weekly,Wants-based
Male,Shirt,Clothing,Singapore,Spring,Yes,Yes,Annually,Wants-based
Female,T-shirt,Clothing,United Kingdom,Winter,No,No,Fortnightly,Wants-based
Female,Boots,Footwear,Netherlands,Summer,No,No,Weekly,Wants-based
Male,Hoodie,Clothing,Germany,Winter,No,No,Every 3 Months,Wants-based
Male,Skirt,Clothing,Thailand,Winter,No,No,Monthly,Wants-based
Female,Hat,Accessories,Mexico,Spring,No,No,Annually,Wants-based
Female,Hoodie,Clothing,Italy,Fall,No,No,Fortnightly,Wants-based
Female,Handbag,Accessories,Italy,Summer,No,No,Annually,Wants-based
Female,Pants,Clothing,Malaysia,Fall,No,No,Quarterly,Wants-based
Male,Pants,Clothing,Spain,Summer,No,No,Weekly,Wants-based
Male,Jacket,Outerwear,Malaysia,Winter,No,No,Weekly,Wants-based
Male,Coat,Outerwear,Spain,Spring,Yes,Yes,Fortnightly,Wants-based
Female,Backpack,Accessories,South Korea,Summer,No,No,Fortnightly,Wants-based
Male,T-shirt,Clothing,Vietnam,Spring,No,No,Monthly,Wants-based
Female,Jewelry,Accessories,Chile,Summer,No,No,Every 3 Months,Wants-based
Female,Hoodie,Clothing,South Korea,Spring,No,No,Annually,Wants-based
Male,Jacket,Outerwear,China,Fall,Yes,Yes,Weekly,Wants-based
Female,Sunglasses,Accessories,Thailand,Summer,No,No,Annually,Wants-based
Female,Sunglasses,Accessories,Malaysia,Summer,No,No,Bi-Weekly,Wants-based
Female,Jewelry,Accessories,Netherlands,Fall,No,No,Bi-Weekly,Wants-based
Male,Socks,Clothing,Italy,Summer,No,No,Monthly,Wants-based
Male,Blouse,Clothing,United Kingdom,Winter,Yes,Yes,Every 3 Months,Wants-based
Male,Shirt,Clothing,Thailand,Spring,Yes,Yes,Annually,Wants-based
Male,Coat,Outerwear,Netherlands,Spring,No,No,Fortnightly,Wants-based
Male,Pants,Clothing,Mexico,Winter,Yes,Yes,Annually,Wants-based
Male,Jewelry,Accessories,Kenya,Fall,No,No,Weekly,Wants-based
Female,Jewelry,Accessories,Nigeria,Spring,No,No,Every 3 Months,Wants-based
Male,Sneakers,Footwear,South Africa,Fall,No,No,Quarterly,Wants-based
Male,T-shirt,Clothing,United States,Summer,Yes,Yes,Monthly,Wants-based
Female,Skirt,Clothing,Italy,Summer,No,No,Monthly,Wants-based
Female,Socks,Clothing,South Africa,Summer,No,No,Every 3 Months,Wants-based
Male,Shorts,Clothing,Mexico,Winter,Yes,Yes,Annually,Wants-based
Male,Blouse,Clothing,Nigeria,Winter,Yes,Yes,Every 3 Months,Wants-based
Male,Socks,Clothing,South Africa,Summer,No,No,Quarterly,Wants-based
Male,Scarf,Accessories,Netherlands,Spring,Yes,Yes,Annually,Wants-based
Male,Jewelry,Accessories,United Kingdom,Summer,No,No,Fortnightly,Wants-based
Male,Sandals,Footwear,United States,Winter,No,No,Bi-Weekly,Wants-based
Male,Coat,Outerwear,Malaysia,Spring,Yes,Yes,Every 3 Months,Wants-based
Female,Blouse,Clothing,Philippines,Spring,No,No,Every 3 Months,Wants-based
Male,Jeans,Clothing,South Korea,Fall,Yes,Yes,Monthly,Wants-based
Female,Jacket,Outerwear,South Korea,Spring,No,No,Quarterly,Wants-based
Male,Scarf,Accessories,Indonesia,Summer,No,No,Annually,Wants-based
Male,Shorts,Clothing,Italy,Fall,Yes,Yes,Fortnightly,Wants-based
Female,Pants,Clothing,China,Fall,No,No,Every 3 Months,Wants-based
Female,Boots,Footwear,South Korea,Summer,No,No,Every 3 Months,Wants-based
Female,Dress,Clothing,Nigeria,Fall,No,No,Monthly,Wants-based
Female,Jewelry,Accessories,Nigeria,Winter,No,No,Fortnightly,Wants-based
Male,Hoodie,Clothing,Thailand,Summer,Yes,Yes,Every 3 Months,Wants-based
Male,Dress,Clothing,Spain,Fall,No,No,Every 3 Months,Wants-based
Male,Dress,Clothing,South Africa,Fall,No,No,Every 3 Months,Wants-based
Female,Sandals,Footwear,France,Spring,No,No,Weekly,Wants-based
Male,Backpack,Accessories,Philippines,Spring,Yes,Yes,Monthly,Wants-based
Male,Coat,Outerwear,Australia,Summer,No,No,Monthly,Wants-based
Male,T-shirt,Clothing,Thailand,Summer,No,No,Every 3 Months,Wants-based
Male,Skirt,Clothing,Netherlands,Spring,No,No,Fortnightly,Wants-based
Male,Shoes,Footwear,United Kingdom,Summer,Yes,Yes,Every 3 Months,Wants-based
Male,Gloves,Accessories,Netherlands,Fall,Yes,Yes,Monthly,Wants-based
Male,Skirt,Clothing,United Kingdom,Spring,No,No,Quarterly,Wants-based
Male,Scarf,Accessories,Netherlands,Spring,Yes,Yes,Bi-Weekly,Wants-based
Male,Hoodie,Clothing,South Korea,Fall,Yes,Yes,Bi-Weekly,Wants-based
Female,Jacket,Outerwear,Spain,Summer,No,No,Annually,Wants-based
Male,Shorts,Clothing,China,Summer,Yes,Yes,Every 3 Months,Wants-based
Female,Jeans,Clothing,Netherlands,Fall,No,No,Quarterly,Wants-based
Female,Gloves,Accessories,Italy,Winter,No,No,Bi-Weekly,Wants-based
Male,T-shirt,Clothing,Indonesia,Winter,Yes,Yes,Every 3 Months,Wants-based
Male,Blouse,Clothing,China,Fall,No,No,Every 3 Months,Wants-based
Male,Sandals,Footwear,Indonesia,Summer,Yes,Yes,Weekly,Wants-based
Female,Sunglasses,Accessories,Thailand,Spring,No,No,Fortnightly,Wants-based
Female,Shirt,Clothing,South Korea,Summer,No,No,Bi-Weekly,Wants-based
Male,Sneakers,Footwear,South Korea,Winter,No,No,Annually,Wants-based
Male,Blouse,Clothing,Nigeria,Fall,Yes,Yes,Weekly,Wants-based
Male,Shoes,Footwear,Netherlands,Winter,No,No,Annually,Wants-based
Female,Hoodie,Clothing,United Kingdom,Fall,No,No,Monthly,Wants-based
Male,Handbag,Accessories,Netherlands,Winter,Yes,Yes,Monthly,Wants-based
Male,Blouse,Clothing,Italy,Summer,Yes,Yes,Annually,Wants-based
Male,Jacket,Outerwear,Singapore,Spring,Yes,Yes,Annually,Wants-based
Male,Scarf,Accessories,Nigeria,Winter,Yes,Yes,Fortnightly,Wants-based
Male,Boots,Footwear,United Kingdom,Spring,Yes,Yes,Fortnightly,Wants-based
Male,Sandals,Footwear,Spain,Fall,Yes,Yes,Quarterly,Wants-based
Male,Shirt,Clothing,Vietnam,Winter,No,No,Weekly,Wants-based
Female,Dress,Clothing,United Kingdom,Winter,No,No,Quarterly,Wants-based
Male,Shoes,Footwear,United Kingdom,Summer,Yes,Yes,Every 3 Months,Wants-based
Male,Scarf,Accessories,Nigeria,Fall,Yes,Yes,Fortnightly,Wants-based
Male,Scarf,Accessories,Mexico,Spring,Yes,Yes,Monthly,Wants-based
Female,Coat,Outerwear,Kenya,Summer,No,No,Annually,Wants-based
Male,Boots,Footwear,Italy,Fall,Yes,Yes,Fortnightly,Wants-based
Male,Scarf,Accessories,South Korea,Summer,No,No,Every 3 Months,Wants-based
Male,Pants,Clothing,Spain,Spring,Yes,Yes,Bi-Weekly,Wants-based
Male,Jewelry,Accessories,Spain,Spring,Yes,Yes,Every 3 Months,Wants-based
Male,Scarf,Accessories,Vietnam,Fall,Yes,Yes,Weekly,Wants-based
Male,Scarf,Accessories,Chile,Fall,No,No,Bi-Weekly,Wants-based
Male,Dress,Clothing,Kenya,Spring,No,No,Bi-Weekly,Wants-based
Male,Jewelry,Accessories,United Kingdom,Fall,Yes,Yes,Fortnightly,Wants-based
Female,Sunglasses,Accessories,Netherlands,Winter,No,No,Weekly,Wants-based
Male,Handbag,Accessories,Kenya,Fall,No,No,Every 3 Months,Wants-based
Male,Belt,Accessories,Indonesia,Winter,Yes,Yes,Annually,Wants-based
Male,T-shirt,Clothing,United States,Spring,Yes,Yes,Fortnightly,Wants-based
Female,Gloves,Accessories,South Korea,Fall,No,No,Weekly,Wants-based
Male,Sweater,Clothing,Thailand,Winter,No,No,Fortnightly,Wants-based
Female,Handbag,Accessories,Egypt,Fall,No,No,Annually,Wants-based
Male,Skirt,Clothing,Nigeria,Fall,Yes,Yes,Monthly,Wants-based
Male,Dress,Clothing,Thailand,Fall,Yes,Yes,Quarterly,Wants-based
Male,Hoodie,Clothing,Netherlands,Fall,No,No,Quarterly,Wants-based
Female,Hat,Accessories,Mexico,Spring,No,No,Weekly,Wants-based
Male,Shirt,Clothing,Singapore,Spring,Yes,Yes,Weekly,Wants-based
Female,T-shirt,Clothing,Chile,Spring,No,No,Quarterly,Wants-based
Male,Jacket,Outerwear,Australia,Summer,Yes,Yes,Quarterly,Wants-based
Female,Dress,Clothing,Vietnam,Fall,No,No,Bi-Weekly,Wants-based
Male,Blouse,Clothing,United Kingdom,Summer,Yes,Yes,Monthly,Wants-based
Female,Sweater,Clothing,Germany,Fall,No,No,Bi-Weekly,Wants-based
Male,Handbag,Accessories,Malaysia,Fall,Yes,Yes,Annually,Wants-based
Male,Jewelry,Accessories,Chile,Winter,Yes,Yes,Quarterly,Wants-based
